State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttar Pradesh,Farukhabad,Kayamganj,Apple,Delicious,NA,23/02/2023,6530,6630,6580
Uttar Pradesh,Farukhabad,Kayamganj,Brinjal,Brinjal,NA,23/02/2023,1220,1320,1270
Uttar Pradesh,Farukhabad,Kayamganj,Wheat,Dara,NA,23/02/2023,2260,2280,2270
Uttar Pradesh,Fatehpur,Bindki,Apple,Delicious,NA,23/02/2023,6470,6600,6530
Uttar Pradesh,Fatehpur,Bindki,Arhar Dal(Tur Dal),Ordinary (Split),NA,23/02/2023,9770,9850,9810
Uttar Pradesh,Fatehpur,Bindki,Banana,Banana - Ripe,NA,23/02/2023,2530,2620,2580
Uttar Pradesh,Fatehpur,Bindki,Green Gram Dal (Moong Dal),Small (Split),NA,23/02/2023,8380,8480,8440
Uttar Pradesh,Fatehpur,Bindki,Mustard,Sarson(Black),NA,23/02/2023,5680,5730,5700
Uttar Pradesh,Fatehpur,Bindki,Mustard Oil,Mustard Oil,NA,23/02/2023,15150,15250,15200
Uttar Pradesh,Fatehpur,Bindki,Wheat,Dara,NA,23/02/2023,2250,2340,2300
Uttar Pradesh,Firozabad,Firozabad,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),NA,23/02/2023,6800,6900,6850
Uttar Pradesh,Firozabad,Firozabad,Banana,Banana - Ripe,NA,23/02/2023,2350,2500,2450
Uttar Pradesh,Firozabad,Firozabad,Field Pea,Field Pea,NA,23/02/2023,1270,1370,1320
Uttar Pradesh,Firozabad,Firozabad,Gur(Jaggery),Red,NA,23/02/2023,3380,3500,3430
Uttar Pradesh,Mathura,Mathura,Green Chilli,Green Chilly,NA,23/02/2023,2000,2400,2200
Uttar Pradesh,Mathura,Mathura,Gur(Jaggery),Yellow,NA,23/02/2023,2960,3150,3080
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Onion,Red,NA,23/02/2023,1345,1400,1367
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Tomato,Deshi,NA,23/02/2023,745,800,786
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,NA,23/02/2023,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Ginger(Green),Green Ginger,NA,23/02/2023,2400,2600,2500
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Green Chilli,Green Chilly,NA,23/02/2023,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Potato,Desi,NA,23/02/2023,400,600,450
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),NA,23/02/2023,5550,5675,5610
Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,NA,23/02/2023,1350,1450,1400
Uttar Pradesh,Mirzapur,Mirzapur,Paddy(Dhan)(Common),Paddy Medium,NA,23/02/2023,1960,2060,2040
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Desi,NA,23/02/2023,600,700,650
Uttar Pradesh,Muradabad,Muradabad,Gur(Jaggery),Pathari,NA,23/02/2023,3320,3360,3340
Uttar Pradesh,Muradabad,Muradabad,Mousambi(Sweet Lime),Mousambi,NA,23/02/2023,3170,3210,3190
Uttar Pradesh,Muradabad,Muradabad,Pomegranate,Pomogranate,NA,23/02/2023,5830,5870,5850
Uttar Pradesh,Muradabad,Muradabad,Rice,Common,NA,23/02/2023,2670,2690,2680
Uttar Pradesh,Muradabad,Sambhal,Apple,Delicious,NA,23/02/2023,7000,8000,7500
Uttar Pradesh,Muradabad,Sambhal,Brinjal,Round/Long,NA,23/02/2023,700,900,800
Uttar Pradesh,Muradabad,Sambhal,Onion,Red,NA,23/02/2023,1000,1400,1200
Uttar Pradesh,Muzaffarnagar,Kadhle,Bhindi(Ladies Finger),Bhindi,NA,23/02/2023,750,800,775
Uttar Pradesh,Muzaffarnagar,Kadhle,Lemon,Lemon,NA,23/02/2023,2900,3000,2950
Uttar Pradesh,Muzaffarnagar,Kadhle,Potato,Local,NA,23/02/2023,850,900,875
Uttar Pradesh,Muzaffarnagar,Kairana,Onion,Red,NA,23/02/2023,850,900,880
Uttar Pradesh,Muzaffarnagar,Kairana,Tomato,Deshi,NA,23/02/2023,850,900,880
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Kasmir/Shimla - II,NA,23/02/2023,5700,5900,5800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Black Gram Dal (Urd Dal),Black Gram Dal,NA,23/02/2023,9150,9350,9250
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Ginger(Green),Green Ginger,NA,23/02/2023,3925,4050,3970
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,NA,23/02/2023,3400,3500,3450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Masur Dal,Masur Dal,NA,23/02/2023,9150,9350,9240
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,NA,23/02/2023,1400,1500,1450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,NA,23/02/2023,2000,2120,2060
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Raddish,Raddish,NA,23/02/2023,700,800,760
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Hybrid,NA,23/02/2023,950,1050,1000
Uttar Pradesh,Muzaffarnagar,Shahpur,Guava,Guava,NA,23/02/2023,835,865,850
Uttar Pradesh,Muzaffarnagar,Shahpur,Onion,Red,NA,23/02/2023,1180,1220,1200
Uttar Pradesh,Muzaffarnagar,Shahpur,Potato,Desi,NA,23/02/2023,520,550,535
Uttar Pradesh,Muzaffarnagar,Shahpur,Raddish,Raddish,NA,23/02/2023,405,425,415
Uttar Pradesh,Muzaffarnagar,Shamli,Bengal Gram(Gram)(Whole),Average (Whole),NA,23/02/2023,5730,5900,5820
Uttar Pradesh,Muzaffarnagar,Shamli,Green Gram (Moong)(Whole),Green (Whole),NA,23/02/2023,7900,8050,7985
Uttar Pradesh,Muzaffarnagar,Shamli,Groundnut,Balli/Habbu,NA,23/02/2023,6740,6900,6825
Uttar Pradesh,Muzaffarnagar,Shamli,Gur(Jaggery),Yellow,NA,23/02/2023,3040,3250,3120
Uttar Pradesh,Muzaffarnagar,Shamli,Lemon,Lemon,NA,23/02/2023,3375,3500,3430
Uttar Pradesh,Muzaffarnagar,Shamli,Pumpkin,Pumpkin,NA,23/02/2023,940,1100,1030
Uttar Pradesh,Gorakhpur,Gorakhpur,Cabbage,Cabbage,NA,23/02/2023,700,800,750
Uttar Pradesh,Gorakhpur,Gorakhpur,Cucumbar(Kheera),Cucumbar,NA,23/02/2023,1700,1850,1800
Uttar Pradesh,Gorakhpur,Gorakhpur,Grapes,Green,NA,23/02/2023,5350,5550,5450
Uttar Pradesh,Gorakhpur,Gorakhpur,Guava,Guava,NA,23/02/2023,2300,2450,2400
Uttar Pradesh,Gorakhpur,Gorakhpur,Masur Dal,Masur Dal,NA,23/02/2023,8000,8200,8075
Uttar Pradesh,Gorakhpur,Gorakhpur,Mustard,Lohi Black,NA,23/02/2023,6300,6500,6400
Uttar Pradesh,Gorakhpur,Gorakhpur,Paddy(Dhan)(Common),Common,NA,23/02/2023,2000,2040,2040
Uttar Pradesh,Gorakhpur,Gorakhpur,Pointed gourd (Parval),Pointed gourd (Parval),NA,23/02/2023,5150,5350,5250
Uttar Pradesh,Gorakhpur,Gorakhpur,Pumpkin,Pumpkin,NA,23/02/2023,1250,1350,1300
Uttar Pradesh,Gorakhpur,Gorakhpur,Raddish,Raddish,NA,23/02/2023,850,950,900
Uttar Pradesh,Gorakhpur,Gorakhpur,Tomato,Hybrid,NA,23/02/2023,700,800,750
Uttar Pradesh,Gorakhpur,Sehjanwa,Cauliflower,Cauliflower,NA,23/02/2023,880,925,900
Uttar Pradesh,Gorakhpur,Sehjanwa,Onion,Red,NA,23/02/2023,1225,1275,1240
Uttar Pradesh,Gorakhpur,Sehjanwa,Paddy(Dhan)(Common),Paddy Coarse,NA,23/02/2023,2030,2040,2040
Uttar Pradesh,Gorakhpur,Sehjanwa,Potato,Desi,NA,23/02/2023,670,700,680
Uttar Pradesh,Gorakhpur,Sehjanwa,Tomato,Hybrid,NA,23/02/2023,725,800,760
Uttar Pradesh,Hamirpur,Kurara,Mustard,Mustard,NA,23/02/2023,5000,5200,5100
Uttar Pradesh,Hamirpur,Muskara,Arhar Dal(Tur Dal),Arhar Dal(Tur),NA,23/02/2023,9350,9550,9450
Uttar Pradesh,Hamirpur,Muskara,Banana,Banana - Ripe,NA,23/02/2023,2200,2400,2300
Uttar Pradesh,Hamirpur,Muskara,Paddy(Dhan)(Common),Common,NA,23/02/2023,2040,2040,2040
Uttar Pradesh,Hamirpur,Muskara,Rice,III,NA,23/02/2023,2425,2550,2500
Uttar Pradesh,Hamirpur,Raath,Apple,Kasmir/Shimla - II,NA,23/02/2023,5500,5800,5700
Uttar Pradesh,Hamirpur,Raath,Lentil (Masur)(Whole),Kala Masoor New,NA,23/02/2023,5530,5640,5600
Uttar Pradesh,Hamirpur,Raath,Mustard,Lohi Black,NA,23/02/2023,4960,5100,5050
Uttar Pradesh,Hamirpur,Raath,Pomegranate,Pomogranate,NA,23/02/2023,6200,6400,6320
Uttar Pradesh,Hardoi,Hardoi,Ginger(Green),Green Ginger,NA,23/02/2023,3600,3650,3625
Uttar Pradesh,Hardoi,Hardoi,Pumpkin,Pumpkin,NA,23/02/2023,1390,1445,1425
Uttar Pradesh,Hardoi,Hardoi,Wheat,Dara,NA,23/02/2023,2135,2250,2180
Uttar Pradesh,Hardoi,Madhoganj,Mustard,Lohi Black,NA,23/02/2023,6150,6250,6200
Uttar Pradesh,Hardoi,Madhoganj,Onion,Red,NA,23/02/2023,1400,1450,1435
Uttar Pradesh,Hardoi,Sandi,Paddy(Dhan)(Common),Common,NA,23/02/2023,1600,1700,1650
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Field Pea,Field Pea,NA,23/02/2023,1280,1500,1390
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Garlic,Garlic,NA,23/02/2023,3100,3260,3190
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Raddish,Raddish,NA,23/02/2023,550,700,640
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Rice,III,NA,23/02/2023,2670,2690,2685
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Apple,Delicious,NA,23/02/2023,2500,3000,2800
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Banana,Medium,NA,23/02/2023,800,1000,900
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Cauliflower,Cauliflower,NA,23/02/2023,800,1000,900
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Garlic,Average,NA,23/02/2023,4500,5000,4800
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Ginger(Green),Green Ginger,NA,23/02/2023,3000,3500,3300
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Green Chilli,Green Chilly,NA,23/02/2023,1100,1300,1200
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Bhindi(Ladies Finger),Bhindi,NA,23/02/2023,1810,2000,1820
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Ginger(Green),Green Ginger,NA,23/02/2023,1810,2000,1850
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Methi(Leaves),Methi,NA,23/02/2023,1410,1500,1450
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Papaya,Papaya,NA,23/02/2023,1410,1500,1450
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Spinach,Other,NA,23/02/2023,1410,1500,1450
Uttar Pradesh,Kannuj,Kannauj,Banana,Banana - Ripe,NA,23/02/2023,2500,2600,2540
Uttar Pradesh,Kannuj,Kannauj,Garlic,Garlic,NA,23/02/2023,2750,2850,2800
Uttar Pradesh,Kannuj,Kannauj,Green Chilli,Green Chilly,NA,23/02/2023,2400,2500,2450
Uttar Pradesh,Kannuj,Kannauj,Potato,Local,NA,23/02/2023,530,630,590
Uttar Pradesh,Kanpur,Choubepur,Corriander seed,Badami Steam,NA,23/02/2023,10300,10400,10350
Uttar Pradesh,Kanpur,Choubepur,Garlic,Desi,NA,23/02/2023,2670,2870,2725
Uttar Pradesh,Kanpur,Choubepur,Green Chilli,Green Chilly,NA,23/02/2023,2480,2600,2530
Uttar Pradesh,Kanpur,Choubepur,Onion,Red,NA,23/02/2023,1250,1450,1300
Uttar Pradesh,Kanpur,Choubepur,Wheat,Dara,NA,23/02/2023,2250,2350,2300
Uttar Pradesh,Kanpur,Kanpur(Grain),Barley (Jau),Dara,NA,23/02/2023,2950,3100,3025
Uttar Pradesh,Kanpur,Kanpur(Grain),Black Gram (Urd Beans)(Whole),Desi,NA,23/02/2023,7000,7100,7050
Uttar Pradesh,Kanpur,Kanpur(Grain),Green Chilli,Green Chilly,NA,23/02/2023,2500,2700,2600
Uttar Pradesh,Kanpur,Kanpur(Grain),Pointed gourd (Parval),Pointed gourd (Parval),NA,23/02/2023,5200,5400,5300
Uttar Pradesh,Kanpur,Kanpur(Grain),Wheat,Dara,NA,23/02/2023,2350,2500,2425
Uttar Pradesh,Kanpur,Uttaripura,Potato,Other,NA,23/02/2023,410,610,510
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Banana,Banana - Ripe,NA,23/02/2023,1950,2120,2050
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Cabbage,Cabbage,NA,23/02/2023,700,860,770
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Cauliflower,Local,NA,23/02/2023,1000,1130,1070
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Gur(Jaggery),Pathari,NA,23/02/2023,3000,3100,3060
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Mustard Oil,Mustard Oil,NA,23/02/2023,15000,15430,15250
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Peas cod,Other,NA,23/02/2023,1850,1940,1900
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Apple,Delicious,NA,23/02/2023,6110,6310,6210
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Banana,Amruthapani,NA,23/02/2023,1980,2180,2080
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Gur(Jaggery),Achhu,NA,23/02/2023,3000,3200,3100
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Mustard,Big 100 Kg,NA,23/02/2023,6100,6200,6150
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Mustard Oil,Mustard Oil,NA,23/02/2023,15360,15560,15460
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,Haldwani,NA,23/02/2023,625,825,725
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Rice,1009 Kar,NA,23/02/2023,2190,2290,2240
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,NA,23/02/2023,810,1010,910
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,NA,23/02/2023,2700,2860,2860
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Lemon,Lemon,NA,23/02/2023,3030,3030,3030
Uttar Pradesh,Lakhimpur,Golagokarnath,Bengal Gram(Gram)(Whole),Desi (Whole),NA,23/02/2023,5570,5770,5670
Uttar Pradesh,Lakhimpur,Golagokarnath,Onion,Red,NA,23/02/2023,1410,1610,1510
Uttar Pradesh,Lakhimpur,Golagokarnath,Rice,Common,NA,23/02/2023,2120,2320,2220
Uttar Pradesh,Lakhimpur,Golagokarnath,Tomato,Hybrid,NA,23/02/2023,810,1010,910
Uttar Pradesh,Lakhimpur,Lakhimpur,Banana,Banana - Ripe,NA,23/02/2023,2060,2130,2100
Uttar Pradesh,Lakhimpur,Lakhimpur,Bengal Gram(Gram)(Whole),Desi (Whole),NA,23/02/2023,5630,5700,5680
Uttar Pradesh,Lakhimpur,Lakhimpur,Gur(Jaggery),Pathari,NA,23/02/2023,3100,3150,3120
Uttar Pradesh,Lakhimpur,Lakhimpur,Maize,Yellow,NA,23/02/2023,1970,2040,2000
Uttar Pradesh,Lakhimpur,Lakhimpur,Pumpkin,Pumpkin,NA,23/02/2023,1120,1200,1150
Uttar Pradesh,Lalitpur,Lalitpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),NA,23/02/2023,6420,6520,6470
Uttar Pradesh,Lalitpur,Lalitpur,Mahua,Mahua,NA,23/02/2023,1430,1530,1480
Uttar Pradesh,Lalitpur,Lalitpur,Rice,III,NA,23/02/2023,2450,2520,2480
Uttar Pradesh,Lalitpur,Lalitpur,Soyabean,Yellow,NA,23/02/2023,4620,4720,4670
Uttar Pradesh,Lalitpur,Mehrauni,Black Gram (Urd Beans)(Whole),Black Gram (Whole),NA,23/02/2023,4000,6000,6000
Uttar Pradesh,Firozabad,Firozabad,Orange,Orange,NA,23/02/2023,4100,4300,4200
Uttar Pradesh,Firozabad,Firozabad,Raddish,Raddish,NA,23/02/2023,640,740,690
Uttar Pradesh,Firozabad,Sirsaganj,Black Gram (Urd Beans)(Whole),Black Gram (Whole),NA,23/02/2023,7550,7600,7570
Uttar Pradesh,Firozabad,Sirsaganj,Bottle gourd,Bottle Gourd,NA,23/02/2023,1350,1550,1450
Uttar Pradesh,Firozabad,Sirsaganj,Cauliflower,Cauliflower,NA,23/02/2023,780,980,880
Uttar Pradesh,Firozabad,Sirsaganj,Ginger(Green),Green Ginger,NA,23/02/2023,3630,3830,3730
Uttar Pradesh,Firozabad,Sirsaganj,Pomegranate,Pomogranate,NA,23/02/2023,6390,6590,6490
Uttar Pradesh,Firozabad,Sirsaganj,Potato,Local,NA,23/02/2023,550,750,650
Uttar Pradesh,Firozabad,Sirsaganj,Pumpkin,Pumpkin,NA,23/02/2023,1050,1250,1150
Uttar Pradesh,Firozabad,Sirsaganj,"Sesamum(Sesame,Gingelly,Til)",White,NA,23/02/2023,13000,13500,13200
Uttar Pradesh,Firozabad,Sirsaganj,Wheat,Dara,NA,23/02/2023,2160,2180,2170
Uttar Pradesh,Firozabad,Tundla,Cauliflower,Cauliflower,NA,23/02/2023,785,820,800
Uttar Pradesh,Firozabad,Tundla,Gur(Jaggery),Red,NA,23/02/2023,3180,3225,3200
Uttar Pradesh,Firozabad,Tundla,Spinach,Spinach,NA,23/02/2023,685,720,700
Uttar Pradesh,Gautam Budh Nagar,Dadri,Cabbage,Cabbage,NA,23/02/2023,1000,1180,1080
Uttar Pradesh,Gautam Budh Nagar,Dadri,Ginger(Green),Green Ginger,NA,23/02/2023,3850,4050,3950
Uttar Pradesh,Gautam Budh Nagar,Dadri,Grapes,Green,NA,23/02/2023,5400,5650,5500
Uttar Pradesh,Gautam Budh Nagar,Dadri,Masur Dal,Masur Dal,NA,23/02/2023,9050,9450,9250
Uttar Pradesh,Gautam Budh Nagar,Dadri,Onion,Red,NA,23/02/2023,1380,1580,1480
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pomegranate,Pomogranate,NA,23/02/2023,6000,6200,6100
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pumpkin,Pumpkin,NA,23/02/2023,1220,1400,1320
Uttar Pradesh,Ghaziabad,Ghaziabad,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),NA,23/02/2023,6700,6800,6750
Uttar Pradesh,Ghaziabad,Ghaziabad,Bengal Gram(Gram)(Whole),Desi (Whole),NA,23/02/2023,5750,5850,5800
Uttar Pradesh,Ghaziabad,Ghaziabad,Cauliflower,Cauliflower,NA,23/02/2023,1200,1300,1260
Uttar Pradesh,Ghaziabad,Ghaziabad,Groundnut,Hybrid,NA,23/02/2023,6700,6800,6750
Uttar Pradesh,Ghaziabad,Ghaziabad,Papaya,Papaya,NA,23/02/2023,2000,2100,2050
Uttar Pradesh,Ghaziabad,Ghaziabad,Raddish,Raddish,NA,23/02/2023,850,885,865
Uttar Pradesh,Ghaziabad,Ghaziabad,Sugar,Medium,NA,23/02/2023,3670,3690,3680
Uttar Pradesh,Ghaziabad,Ghaziabad,Wheat,Dara,NA,23/02/2023,2340,2360,2350
Uttar Pradesh,Ghaziabad,Ghaziabad,White Peas,White Peas,NA,23/02/2023,6150,6250,6200
Uttar Pradesh,Ghaziabad,Hapur,Cabbage,Cabbage,NA,23/02/2023,950,1060,1000
Uttar Pradesh,Ghaziabad,Hapur,Maize,Yellow,NA,23/02/2023,2300,2460,2350
Uttar Pradesh,Ghaziabad,Hapur,Rice,III,NA,23/02/2023,2900,3050,2970
Uttar Pradesh,Ghaziabad,Noida,Orange,Darjeeling,NA,23/02/2023,2750,3100,2980
Uttar Pradesh,Ghaziabad,Noida,Pumpkin,Pumpkin,NA,23/02/2023,1000,1550,1400
Uttar Pradesh,Ghaziabad,Noida,Spinach,Spinach,NA,23/02/2023,1000,1500,1400
Uttar Pradesh,Ghazipur,Gazipur,Bengal Gram(Gram)(Whole),Desi (Whole),NA,23/02/2023,5570,5630,5600
Uttar Pradesh,Ghazipur,Gazipur,Gur(Jaggery),Yellow,NA,23/02/2023,3870,3930,3900
Uttar Pradesh,Ghazipur,Gazipur,Lentil (Masur)(Whole),Kala Masoor New,NA,23/02/2023,7540,7600,7570
Uttar Pradesh,Ghazipur,Gazipur,Pumpkin,Pumpkin,NA,23/02/2023,1390,1450,1420
Uttar Pradesh,Ghazipur,Jangipura,Barley (Jau),Dara,NA,23/02/2023,2840,2900,2870
Uttar Pradesh,Ghazipur,Jangipura,Brinjal,Round/Long,NA,23/02/2023,1440,1500,1470
Uttar Pradesh,Ghazipur,Jangipura,Mustard,Sarson(Black),NA,23/02/2023,6300,6360,6330
Uttar Pradesh,Gonda,Nawabganj,Apple,Delicious,NA,23/02/2023,6200,6300,6250
Uttar Pradesh,Gonda,Nawabganj,Banana - Green,Banana - Green,NA,23/02/2023,1320,1380,1350
Uttar Pradesh,Gorakhpur,Chorichora,Arhar Dal(Tur Dal),Arhar Dal(Tur),NA,23/02/2023,10000,10200,10100
Uttar Pradesh,Gorakhpur,Chorichora,Green Chilli,Green Chilly,NA,23/02/2023,2100,2250,2200
Uttar Pradesh,Gorakhpur,Chorichora,Rice,III,NA,23/02/2023,2660,2700,2675
Uttar Pradesh,Gorakhpur,Gorakhpur,Apple,Delicious,NA,23/02/2023,6500,6700,6575
Uttar Pradesh,Gorakhpur,Gorakhpur,Bhindi(Ladies Finger),Bhindi,NA,23/02/2023,3500,3650,3575
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Carrot,Carrot,NA,23/02/2023,600,700,640
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Onion,Red,NA,23/02/2023,1100,1200,1150
Uttar Pradesh,Pillibhit,Pilibhit,Brinjal,Brinjal,NA,23/02/2023,980,1050,1020
Uttar Pradesh,Pillibhit,Pilibhit,Cabbage,Cabbage,NA,23/02/2023,600,680,640
Uttar Pradesh,Pillibhit,Puranpur,Bottle gourd,Bottle Gourd,NA,23/02/2023,1200,1280,1240
Uttar Pradesh,Pillibhit,Puranpur,Potato,Potato,NA,23/02/2023,585,650,605
Uttar Pradesh,Pillibhit,Puranpur,Raddish,Raddish,NA,23/02/2023,550,625,595
Uttar Pradesh,Pillibhit,Puranpur,Tomato,Local,NA,23/02/2023,750,800,775
Uttar Pradesh,Pillibhit,Vishalpur,Garlic,Garlic,NA,23/02/2023,3370,3430,3400
Uttar Pradesh,Pillibhit,Vishalpur,Gur(Jaggery),Red,NA,23/02/2023,3300,3385,3340
Uttar Pradesh,Pillibhit,Vishalpur,Onion,Red,NA,23/02/2023,1200,1245,1220
Uttar Pradesh,Pillibhit,Vishalpur,Rice,Common,NA,23/02/2023,2600,2760,2680
Uttar Pradesh,Pratapgarh,Pratapgarh,Arhar Dal(Tur Dal),Arhar Dal(Tur),NA,23/02/2023,10000,10250,10160
Uttar Pradesh,Pratapgarh,Pratapgarh,Mousambi(Sweet Lime),Mousambi,NA,23/02/2023,3600,3750,3660
Uttar Pradesh,Pratapgarh,Pratapgarh,Onion,Red,NA,23/02/2023,1400,1500,1460
Uttar Pradesh,Pratapgarh,Pratapgarh,Paddy(Dhan)(Common),Common,NA,23/02/2023,2040,2060,2040
Uttar Pradesh,Pratapgarh,Pratapgarh,Potato,Desi,NA,23/02/2023,650,750,675
Uttar Pradesh,Pratapgarh,Pratapgarh,Tomato,Deshi,NA,23/02/2023,700,800,735
Uttar Pradesh,Raebarelli,Jayas,Paddy(Dhan)(Common),Common,NA,23/02/2023,2025,2100,2040
Uttar Pradesh,Raebarelli,Lalganj,Cabbage,Cabbage,NA,23/02/2023,650,700,685
Uttar Pradesh,Raebarelli,Lalganj,Carrot,Pusakesar,NA,23/02/2023,750,800,775
Uttar Pradesh,Raebarelli,Lalganj,Gur(Jaggery),Red,NA,23/02/2023,3550,3650,3600
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,NA,23/02/2023,550,650,600
Uttar Pradesh,Raebarelli,Raibareilly,Carrot,Carrot,NA,23/02/2023,980,1025,1000
Uttar Pradesh,Lucknow,Lucknow,Cucumbar(Kheera),Cucumbar,NA,23/02/2023,1800,1900,1850
Uttar Pradesh,Lucknow,Lucknow,Green Gram (Moong)(Whole),Green (Whole),NA,23/02/2023,7730,7830,7780
Uttar Pradesh,Lucknow,Lucknow,Lemon,Lemon,NA,23/02/2023,2750,2850,2800
Uttar Pradesh,Lucknow,Lucknow,Paddy(Dhan)(Common),Common,NA,23/02/2023,2040,2040,2040
Uttar Pradesh,Maharajganj,Gadaura,Carrot,Other,NA,23/02/2023,1800,2000,1900
Uttar Pradesh,Maharajganj,Nautnava,Cauliflower,Cauliflower,NA,23/02/2023,700,800,750
Uttar Pradesh,Maharajganj,Nautnava,Gur(Jaggery),Red,NA,23/02/2023,3100,3300,3200
Uttar Pradesh,Maharajganj,Nautnava,Onion,Red,NA,23/02/2023,1200,1400,1300
Uttar Pradesh,Mahoba,Mahoba,Barley (Jau),Dara,NA,23/02/2023,2430,2530,2485
Uttar Pradesh,Mahoba,Mahoba,Bottle gourd,Bottle Gourd,NA,23/02/2023,1300,1400,1360
Uttar Pradesh,Mahoba,Mahoba,Brinjal,Brinjal,NA,23/02/2023,1200,1300,1260
Uttar Pradesh,Mahoba,Mahoba,Green Chilli,Green Chilly,NA,23/02/2023,2520,2620,2570
Uttar Pradesh,Mahoba,Mahoba,Green Peas,Green Peas,NA,23/02/2023,1330,1430,1380
Uttar Pradesh,Mahoba,Mahoba,Mousambi(Sweet Lime),Mousambi,NA,23/02/2023,3650,3750,3700
Uttar Pradesh,Mahoba,Mahoba,Potato,Local,NA,23/02/2023,620,720,685
Uttar Pradesh,Mahoba,Mahoba,Raddish,Raddish,NA,23/02/2023,950,1050,1000
Uttar Pradesh,Mainpuri,Mainpuri,Arhar Dal(Tur Dal),Arhar Dal(Tur),NA,23/02/2023,9845,10040,9950
Uttar Pradesh,Mainpuri,Mainpuri,Black Gram Dal (Urd Dal),Black Gram Dal,NA,23/02/2023,9220,9415,9325
Uttar Pradesh,Mainpuri,Mainpuri,Brinjal,Round/Long,NA,23/02/2023,1010,1225,1125
Uttar Pradesh,Mainpuri,Mainpuri,Cabbage,Cabbage,NA,23/02/2023,600,800,720
Uttar Pradesh,Mainpuri,Mainpuri,Papaya,Papaya,NA,23/02/2023,2160,2970,2280
Uttar Pradesh,Mainpuri,Mainpuri,Pomegranate,Pomogranate,NA,23/02/2023,6400,6600,6500
Uttar Pradesh,Mainpuri,Mainpuri,Pumpkin,Pumpkin,NA,23/02/2023,1000,1100,1050
Uttar Pradesh,Mainpuri,Mainpuri,Rice,III,NA,23/02/2023,2840,3050,2945
